bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,pace_5k_to_10k,percentage_decay_5k_to_10k,finish_minutes
31445,49.0,26.08,52.08,79.78,106.98,112.97,135.4,165.47,198.12,228.4,0,1,11.54,0.15,241.58
2672,22.0,21.9,43.82,67.28,91.88,97.05,117.72,148.18,181.27,224.05,0,1,13.69,-0.05,241.68
31210,47.0,29.28,56.73,82.88,109.03,114.77,0.0,0.0,0.0,0.0,0,1,10.93,3.23,242.1
19446,57.0,25.95,52.33,79.08,106.57,112.65,134.93,164.85,196.02,227.55,0,1,11.37,-0.82,242.27
6508,35.0,22.4,45.92,70.02,94.32,99.4,121.72,0.0,0.0,0.0,0,1,12.76,-2.44,242.63
25526,32.0,26.28,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.66,1.08,242.87
16682,56.0,25.52,50.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.8,0.18,243.22
22812,71.0,25.83,50.93,76.27,105.05,0.0,0.0,0.0,0.0,0.0,0,1,11.95,1.43,243.37
30293,62.0,27.57,54.85,82.47,110.02,115.9,138.13,167.83,199.18,229.7,0,1,11.0,0.53,243.45
13497,48.0,24.37,50.32,76.68,105.4,111.28,136.87,168.08,200.03,232.23,0,1,11.56,-3.14,244.4
27465,43.0,30.45,60.07,89.03,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.13,1.38,245.27
22016,60.0,27.73,54.95,83.7,110.8,116.77,138.17,166.65,196.72,230.08,0,1,11.02,0.93,245.45
31988,56.0,29.52,56.87,84.13,110.95,116.75,137.7,166.08,196.95,229.03,0,1,10.97,3.82,245.88
26512,51.0,29.32,58.08,86.45,114.23,120.25,142.73,0.0,0.0,0.0,0,1,10.43,0.96,245.95
32021,50.0,30.53,59.68,87.25,114.83,0.0,0.0,0.0,0.0,0.0,0,1,10.29,2.31,246.17
26817,43.0,29.2,55.65,82.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.34,4.94,246.35
30121,50.0,28.97,57.52,85.45,113.7,119.63,141.63,171.58,202.95,0.0,0,1,10.51,0.73,246.37
25038,51.0,30.82,59.8,88.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.35,3.08,247.08
22242,63.0,28.48,55.18,81.85,109.73,115.63,137.1,166.05,200.32,232.12,0,1,11.24,3.23,247.4
27300,38.0,32.08,61.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.24,4.55,247.72
23116,65.0,26.77,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.74,-2.12,247.8
31947,24.0,23.65,47.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.36,-1.31,247.93
17962,61.0,26.83,55.53,82.78,111.05,117.37,140.13,171.15,0.0,0.0,0,1,10.45,-3.37,248.02
24783,21.0,23.75,47.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.86,0.91,248.03
22655,66.0,26.48,52.98,79.72,107.67,0.0,0.0,0.0,0.0,0.0,0,1,11.32,-0.04,248.4
23768,69.0,27.43,55.03,83.48,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.87,-0.31,248.48
25768,26.0,27.13,53.18,80.52,108.68,114.65,0.0,0.0,0.0,0.0,0,1,11.52,2.03,248.77
30668,56.0,29.0,56.93,85.02,113.52,119.72,0.0,0.0,0.0,0.0,0,1,10.74,1.88,248.97
4313,22.0,23.5,47.13,72.28,102.97,109.07,133.57,166.3,199.45,234.62,0,1,12.7,-0.28,249.47
27640,45.0,28.97,55.97,83.32,111.62,117.65,0.0,0.0,0.0,0.0,0,1,11.11,3.52,249.95
22651,71.0,27.13,54.37,82.55,111.13,117.25,0.0,0.0,0.0,0.0,0,1,11.01,-0.2,250.12
22586,61.0,29.48,58.37,87.87,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.38,1.01,250.15
22279,64.0,27.52,55.18,83.32,112.1,118.28,141.98,172.72,205.37,237.25,0,1,10.85,-0.25,251.18
18810,56.0,26.02,51.22,77.48,113.22,119.55,143.4,173.58,204.47,237.82,0,1,11.9,1.6,251.42
31600,32.0,31.87,64.3,94.67,125.47,131.98,157.58,0.0,0.0,0.0,0,1,9.25,-0.87,251.83
23827,70.0,28.18,55.1,82.22,109.77,0.0,0.0,0.0,0.0,0.0,0,1,11.14,2.29,252.08
26576,53.0,29.58,58.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.39,1.21,252.13
22524,61.0,27.25,55.07,81.97,109.32,115.37,137.4,169.43,203.88,237.15,0,1,10.78,-1.04,252.67
19193,60.0,26.43,53.27,80.75,109.52,115.95,139.48,172.07,205.25,238.28,0,1,11.18,-0.77,252.7
20828,67.0,27.38,55.68,84.48,114.12,120.63,143.9,175.17,208.03,240.48,0,1,10.6,-1.65,254.12
31617,51.0,28.53,55.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.16,3.0,254.13
30032,35.0,30.28,58.25,85.47,113.02,119.03,141.48,0.0,0.0,0.0,0,1,10.73,3.97,254.4
29597,52.0,30.3,59.25,87.92,116.57,122.67,145.22,175.78,208.12,240.83,0,1,10.36,2.28,254.72
27705,61.0,28.42,56.17,84.22,113.92,120.17,0.0,0.0,0.0,0.0,0,1,10.81,1.19,254.77
22133,62.0,26.08,53.08,83.73,113.13,0.0,0.0,0.0,0.0,0.0,0,1,11.11,-1.73,254.77
23499,69.0,27.83,57.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.06,-3.45,254.82
29770,55.0,29.88,58.15,86.85,115.93,122.32,145.75,176.93,208.85,0.0,0,1,10.61,2.77,255.28
26361,25.0,29.77,56.43,86.37,114.2,0.0,0.0,0.0,0.0,0.0,0,1,11.25,5.51,255.28
31594,42.0,31.43,61.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.0,2.33,255.62
30248,62.0,29.98,58.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.54,2.62,255.9
23519,73.0,28.87,58.48,86.57,115.1,121.35,144.52,0.0,0.0,0.0,0,1,10.13,-1.27,255.93
31335,53.0,28.35,55.18,82.37,110.7,0.0,0.0,0.0,0.0,0.0,0,1,11.18,2.75,256.22
P121,45.0,26.3,52.97,81.07,111.13,117.1,140.9,0.0,0.0,0.0,0,1,11.25,-0.7,256.38
22959,68.0,30.23,59.75,91.07,119.63,125.83,148.13,178.0,0.0,0.0,0,1,10.16,1.19,256.45
15910,62.0,27.2,54.68,82.73,112.28,118.58,142.2,176.05,0.0,0.0,0,1,10.92,-0.51,257.27
27738,51.0,27.58,54.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.97,0.44,257.9
27125,44.0,31.83,60.15,90.43,119.83,125.95,149.17,178.13,210.55,244.47,0,1,10.59,5.84,258.23
24246,71.0,28.82,56.57,84.78,113.72,119.97,142.37,172.25,205.07,241.57,0,1,10.81,1.89,258.6
31063,54.0,33.1,65.33,95.83,125.6,132.07,154.97,185.35,215.87,245.13,0,1,9.31,1.33,258.62
29318,47.0,29.9,57.67,85.83,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.8,3.69,260.28
31165,37.0,27.62,53.97,79.7,107.52,0.0,0.0,0.0,0.0,0.0,0,1,11.39,2.35,260.52
10215,45.0,25.77,52.43,78.38,106.18,112.23,136.0,170.97,205.93,244.8,0,1,11.25,-1.7,260.58
27027,26.0,32.12,64.87,95.98,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.16,-0.97,261.68
27731,52.0,28.47,55.08,82.12,110.55,116.92,0.0,0.0,0.0,0.0,0,1,11.27,3.38,263.08
18297,55.0,29.53,59.03,89.1,119.58,125.88,150.52,182.92,0.0,0.0,0,1,10.17,0.05,263.3
31514,49.0,30.67,59.88,89.88,121.03,127.78,152.48,184.95,217.87,249.97,0,1,10.27,2.44,263.63
1053,29.0,21.98,45.78,71.97,103.78,109.68,135.27,174.35,213.18,250.12,0,1,12.61,-3.98,265.05
23712,68.0,30.63,60.95,92.05,124.25,130.77,154.95,189.13,220.98,253.6,0,1,9.89,0.51,266.72
27261,57.0,32.7,63.45,94.25,125.25,132.07,156.55,188.03,220.57,253.02,0,1,9.76,3.07,266.87
29415,53.0,29.2,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.68,1.92,267.15
25543,44.0,29.83,58.55,87.37,116.0,122.25,145.32,179.18,215.6,0.0,0,1,10.45,1.9,268.43
5538,22.0,28.98,59.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.82,-2.62,268.7
13668,57.0,23.75,47.75,72.6,97.53,103.03,127.05,0.0,0.0,0.0,0,1,12.5,-0.52,268.93
6229,37.0,30.67,59.95,89.67,120.65,127.25,152.05,0.0,0.0,0.0,0,1,10.25,2.32,269.68
27190,44.0,31.78,62.47,93.52,125.12,131.98,156.35,0.0,0.0,0.0,0,1,9.78,1.74,269.98
24612,36.0,28.28,56.5,84.77,113.37,119.6,142.95,0.0,0.0,0.0,0,1,10.63,0.11,270.25
29732,39.0,30.95,61.95,92.97,123.93,130.58,155.27,189.13,223.42,255.63,0,1,9.68,-0.08,270.67
31304,62.0,32.1,65.28,96.5,130.35,137.18,0.0,0.0,0.0,0.0,0,1,9.04,-1.65,271.08
29966,60.0,31.98,62.07,92.23,122.82,129.43,154.02,188.6,223.7,256.73,0,1,9.97,3.04,272.42
31239,43.0,28.03,58.1,89.63,120.68,127.47,152.38,186.28,223.52,258.72,0,1,9.98,-3.51,273.63
27663,44.0,29.78,58.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.42,1.69,274.08
25645,47.0,32.75,64.62,95.75,126.82,133.68,158.88,192.5,0.0,0.0,0,1,9.41,1.36,274.28
29625,36.0,29.17,57.67,86.18,115.13,0.0,0.0,0.0,0.0,0.0,0,1,10.53,1.16,274.35
31040,37.0,27.83,55.73,84.87,116.03,0.0,0.0,0.0,0.0,0.0,0,1,10.75,-0.13,275.02
29786,40.0,33.77,64.72,96.42,130.23,139.58,0.0,0.0,0.0,0.0,0,1,9.69,4.36,275.08
27750,36.0,30.77,61.13,91.75,124.03,130.95,158.62,192.05,225.8,260.55,0,1,9.88,0.67,275.18
30414,59.0,32.43,63.65,94.4,125.88,133.08,157.68,191.32,227.73,0.0,0,1,9.61,1.9,276.42
8687,35.0,31.62,62.78,93.57,124.9,131.68,156.48,0.0,0.0,0.0,0,1,9.63,0.73,276.45
16234,57.0,27.45,55.27,83.02,112.5,118.9,0.0,0.0,0.0,0.0,0,1,10.78,-0.67,276.62
23311,68.0,28.78,58.47,88.38,119.18,0.0,0.0,0.0,0.0,0.0,0,1,10.1,-1.56,276.72
22309,63.0,29.17,58.6,89.08,119.87,126.9,151.62,185.27,222.78,260.12,0,1,10.19,-0.44,277.12
29137,43.0,33.12,64.28,95.37,126.57,133.45,0.0,0.0,0.0,0.0,0,1,9.63,3.05,277.37
25026,38.0,29.18,59.28,89.8,119.55,127.17,0.0,0.0,0.0,0.0,0,1,9.97,-1.55,277.87
23766,65.0,32.62,63.38,93.58,123.53,130.15,154.28,187.65,223.23,0.0,0,1,9.75,2.93,278.25
23118,67.0,28.33,57.63,89.33,122.23,128.85,155.6,191.67,229.6,263.63,0,1,10.24,-1.68,278.53
26774,48.0,31.17,61.47,92.1,122.47,0.0,0.0,0.0,0.0,0.0,0,1,9.9,1.42,278.87
26850,44.0,31.82,64.5,97.55,130.5,137.63,163.98,198.63,0.0,0.0,0,1,9.18,-1.33,279.65
22801,65.0,28.7,57.48,86.3,115.88,122.12,145.45,179.82,215.93,263.73,0,1,10.42,-0.14,280.53
27426,61.0,32.35,65.27,97.08,131.27,138.42,164.78,198.92,0.0,0.0,0,1,9.11,-0.87,280.62
31268,57.0,32.97,66.67,99.0,131.92,139.05,164.43,198.12,0.0,0.0,0,1,8.9,-1.09,281.0
26905,51.0,28.67,60.22,90.73,123.92,131.18,158.48,194.88,0.0,0.0,0,1,9.51,-4.78,281.65
29900,52.0,30.85,59.85,91.1,122.92,129.3,0.0,0.0,0.0,0.0,0,1,10.34,3.09,281.77
19108,58.0,29.5,58.65,88.4,118.45,0.0,0.0,0.0,0.0,0.0,0,1,10.29,0.6,282.85
25769,58.0,32.67,65.68,99.33,134.23,141.4,168.7,203.77,239.7,271.32,0,1,9.09,-0.52,283.92
24004,72.0,28.48,57.87,88.58,121.73,128.95,0.0,0.0,0.0,0.0,0,1,10.21,-1.57,284.17
31023,59.0,32.77,65.47,98.28,131.72,138.87,0.0,0.0,0.0,0.0,0,1,9.17,0.11,284.25
31160,40.0,26.97,54.75,83.48,114.6,121.45,148.35,187.63,229.22,268.48,0,1,10.8,-1.48,284.8
22196,61.0,29.88,59.93,90.7,122.28,129.63,155.42,191.37,0.0,0.0,0,1,9.98,-0.28,285.88
29976,46.0,30.17,61.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.6,-1.76,286.53
30133,55.0,31.55,63.08,95.87,130.13,137.02,163.72,0.0,0.0,0.0,0,1,9.51,0.03,286.67
21867,68.0,28.08,56.58,85.37,113.95,120.25,143.22,173.77,208.98,261.37,0,1,10.53,-0.74,287.2
26320,32.0,36.42,66.75,95.72,126.52,133.37,0.0,0.0,0.0,0.0,0,1,9.89,9.12,288.68
26977,57.0,31.43,70.8,101.62,133.4,0.0,0.0,0.0,0.0,0.0,0,1,7.62,-11.21,289.17
29469,48.0,31.58,62.33,96.18,128.57,135.6,161.63,197.65,236.97,275.02,0,1,9.76,1.33,290.78
30347,31.0,32.85,62.95,93.28,124.3,0.0,0.0,0.0,0.0,0.0,0,1,9.97,4.37,291.83
27366,34.0,27.92,55.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.96,1.01,291.98
29244,41.0,31.9,63.4,94.92,126.82,133.68,162.57,200.73,238.55,0.0,0,1,9.52,0.63,292.28
29378,61.0,33.1,65.68,98.2,131.9,0.0,0.0,0.0,0.0,0.0,0,1,9.21,0.79,292.7
26847,56.0,30.07,60.55,92.08,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.84,-0.68,293.0
27480,44.0,31.5,62.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.75,1.16,293.3
30721,38.0,33.18,66.98,100.15,136.27,0.0,0.0,0.0,0.0,0.0,0,1,8.88,-0.93,293.73
27680,48.0,31.45,62.72,94.83,127.4,134.33,160.98,197.93,238.43,278.5,0,1,9.59,0.29,295.53
30454,49.0,33.3,66.75,101.02,135.13,142.5,169.95,206.63,242.22,280.08,0,1,8.97,-0.22,296.57
32003,40.0,34.3,69.12,104.28,139.07,146.58,173.87,209.48,246.65,281.9,0,1,8.62,-0.75,297.37
25822,57.0,31.67,62.43,94.92,130.48,137.58,0.0,0.0,0.0,0.0,0,1,9.75,1.46,297.58
25228,61.0,34.13,67.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.92,0.72,298.38
26986,57.0,31.37,62.73,95.65,130.55,0.0,0.0,0.0,0.0,0.0,0,1,9.57,0.02,299.82
31205,54.0,33.73,68.22,105.23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.7,-1.11,303.47
15854,81.0,31.62,65.08,99.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.97,-2.83,304.55
32168,58.0,28.83,60.1,93.13,128.2,136.22,165.52,206.57,248.87,289.17,0,1,9.59,-4.06,306.48
31022,67.0,33.32,66.45,101.03,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.06,0.29,306.53
15958,64.0,31.15,64.9,99.12,134.78,142.33,169.58,206.6,0.0,0.0,0,1,8.89,-4.01,307.02
20509,60.0,25.17,50.65,77.03,107.45,113.8,137.9,0.0,0.0,0.0,0,1,11.77,-0.61,308.47
25066,38.0,36.4,72.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.2,-0.23,310.35
10035,41.0,22.45,44.33,66.2,88.15,92.9,0.0,0.0,0.0,0.0,0,1,13.71,1.29,311.0
4779,31.0,23.88,48.78,77.5,107.42,114.5,142.07,185.02,239.55,291.53,0,1,12.05,-2.09,311.45
26317,51.0,33.0,68.13,103.68,137.6,0.0,0.0,0.0,0.0,0.0,0,1,8.54,-3.13,312.33
31644,50.0,30.82,61.73,95.47,131.52,139.57,169.1,211.98,255.23,295.93,0,1,9.71,-0.15,313.35
29821,34.0,30.4,59.77,91.67,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.21,1.72,315.6
32156,36.0,35.23,68.85,101.47,135.22,142.25,170.35,208.77,252.13,298.58,0,1,8.92,2.34,318.65
7473,35.0,26.03,53.45,85.33,115.42,120.97,159.83,0.0,0.0,0.0,0,1,10.94,-2.6,321.08
30455,30.0,34.62,69.4,103.63,140.37,147.8,0.0,0.0,0.0,0.0,0,1,8.63,-0.23,321.17
31019,59.0,29.67,61.0,94.97,130.83,138.67,170.02,0.0,0.0,0.0,0,1,9.58,-2.72,322.62
23267,67.0,31.65,63.63,94.43,127.08,0.0,0.0,0.0,0.0,0.0,0,1,9.38,-0.52,323.13
25826,38.0,34.85,70.25,105.77,141.82,0.0,0.0,0.0,0.0,0.0,0,1,8.47,-0.78,323.95
15932,66.0,32.42,66.95,101.5,138.25,146.3,0.0,0.0,0.0,0.0,0,1,8.69,-3.15,323.97
7578,64.0,31.2,64.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.91,-3.81,323.97
25577,36.0,29.97,61.22,96.58,134.18,142.03,0.0,0.0,0.0,0.0,0,1,9.6,-2.09,324.08
31198,36.0,31.2,64.78,97.82,133.32,141.07,171.28,215.27,261.38,0.0,0,1,8.93,-3.67,327.33
7530,63.0,29.7,62.2,97.13,134.72,141.88,0.0,0.0,0.0,0.0,0,1,9.23,-4.5,328.6
30723,51.0,34.77,70.75,110.48,148.98,156.9,188.03,231.18,274.05,312.73,0,1,8.34,-1.71,329.03
24693,49.0,34.9,71.57,109.25,148.55,156.83,188.83,231.22,273.3,312.73,0,1,8.18,-2.47,331.85
26230,61.0,34.28,67.08,103.62,140.8,149.02,181.72,0.0,0.0,0.0,0,1,9.15,2.21,332.07
30489,26.0,33.48,67.93,103.6,143.0,151.42,183.77,0.0,0.0,0.0,0,1,8.71,-1.43,333.83
26282,41.0,35.55,70.1,107.52,145.58,154.07,186.43,231.92,277.03,319.23,0,1,8.68,1.43,337.27
24363,74.0,35.92,74.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7.87,-2.96,340.23
27902,43.0,33.13,66.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.9,-0.84,342.38
29670,37.0,32.03,63.8,99.75,140.5,149.4,184.33,229.43,280.42,0.0,0,1,9.44,0.41,347.12
15877,50.0,36.03,71.0,108.48,151.02,159.0,195.7,0.0,0.0,0.0,0,1,8.58,1.49,351.25
26624,50.0,38.62,78.93,114.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,7.44,-2.14,354.48
26129,60.0,40.38,81.23,122.28,163.02,171.68,0.0,0.0,0.0,0.0,0,1,7.34,-0.58,355.23
31453,73.0,36.45,74.33,112.98,152.25,160.53,190.67,236.92,288.08,338.2,0,1,7.92,-1.92,358.17
13768,47.0,38.48,75.92,116.83,158.92,168.08,202.7,250.2,298.83,345.88,0,1,8.01,1.37,364.82
2104.0,24.0,19.68,38.82,57.92,77.12,81.28,96.23,115.7,135.52,155.85,0,1,15.67,1.39,164.48
1796.0,28.0,18.92,37.77,56.82,76.1,80.58,96.78,117.13,0.0,0.0,0,1,15.92,0.19,167.95
1575.0,39.0,19.08,37.87,56.72,76.28,80.53,0.0,0.0,0.0,0.0,0,1,15.97,0.77,168.78
2441.0,40.0,20.15,39.87,59.72,79.8,84.22,0.0,0.0,0.0,0.0,0,1,15.21,1.08,173.28
580.0,43.0,21.07,41.8,62.52,83.22,87.72,0.0,0.0,0.0,0.0,0,1,14.47,0.81,173.53
2075.0,34.0,20.85,41.25,61.58,82.05,86.5,102.43,123.4,144.58,164.9,0,1,14.71,1.09,173.72
3204.0,51.0,20.48,40.53,60.72,81.25,85.65,101.83,122.77,143.82,0.0,0,1,14.96,1.06,174.0
2257.0,31.0,20.6,40.8,61.2,81.97,86.38,102.35,123.45,0.0,0.0,0,1,14.85,0.98,174.93
2409.0,40.0,20.72,40.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.88,1.37,176.12
2327.0,37.0,20.82,41.33,61.87,82.65,0.0,0.0,0.0,0.0,0.0,0,1,14.63,0.75,176.9
5206.0,41.0,20.85,41.62,62.4,83.3,87.8,104.23,125.4,0.0,0.0,0,1,14.44,0.19,176.9
4742.0,32.0,21.02,41.92,62.68,83.43,87.97,104.03,125.13,0.0,0.0,0,1,14.35,0.29,177.93
13232.0,51.0,19.48,39.67,60.67,82.22,86.9,103.22,125.03,146.93,168.62,0,1,14.86,-1.79,178.23
4366.0,43.0,20.85,41.75,62.77,84.0,88.65,105.35,127.0,148.87,170.25,0,1,14.35,-0.12,179.45
8648.0,53.0,21.1,42.0,62.97,84.22,0.0,0.0,0.0,0.0,0.0,0,1,14.35,0.48,181.13
1184.0,44.0,21.07,42.17,63.45,85.18,89.67,106.1,127.93,149.68,171.58,0,1,14.22,-0.07,181.68
9438.0,58.0,22.25,43.55,64.68,86.07,90.7,107.45,129.13,151.23,172.78,0,1,14.08,2.18,183.07
5025.0,45.0,21.63,43.02,64.4,86.0,90.67,107.67,130.1,0.0,0.0,0,1,14.03,0.56,184.97
7496.0,49.0,20.92,42.23,63.27,84.68,0.0,0.0,0.0,0.0,0.0,0,1,14.08,-0.92,185.68
5940.0,26.0,21.4,42.52,63.58,84.72,89.32,105.95,128.62,152.25,177.2,0,1,14.2,0.66,187.95
6480.0,44.0,21.88,43.38,64.63,86.07,90.68,107.42,129.5,152.62,176.95,0,1,13.95,0.88,188.72
3635.0,32.0,20.87,41.5,62.3,83.38,87.97,104.8,127.67,151.98,178.48,0,1,14.54,0.58,189.57
10557.0,48.0,22.23,45.17,67.92,90.55,95.33,113.07,136.32,159.42,181.75,0,1,13.08,-1.57,191.33
6730.0,37.0,22.43,44.5,66.33,88.65,93.38,110.78,134.0,0.0,0.0,0,1,13.59,0.81,191.5
5926.0,41.0,22.32,44.4,66.58,88.97,93.77,111.45,134.65,158.62,0.0,0,1,13.59,0.54,192.3
11965.0,46.0,22.25,43.5,65.2,87.5,92.33,110.17,134.05,0.0,0.0,0,1,14.12,2.3,193.68
10440.0,50.0,23.33,46.1,69.05,92.02,97.0,115.1,138.47,161.93,185.65,0,1,13.18,1.21,195.58
12539.0,57.0,23.48,45.93,68.33,90.68,95.33,113.53,136.65,161.83,0.0,0,1,13.36,2.24,196.3
2762.0,33.0,19.25,38.38,57.75,77.63,81.97,97.93,119.7,155.02,187.2,0,1,15.68,0.31,197.3
5862.0,44.0,21.92,43.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.61,-0.3,199.93
14710.0,51.0,23.68,47.52,71.35,95.2,100.23,118.68,143.08,167.88,0.0,0,1,12.58,-0.34,201.45
18692.0,57.0,23.87,47.43,72.32,95.8,100.83,119.2,143.62,168.3,193.0,0,1,12.73,0.65,203.97
15149.0,59.0,23.82,47.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.51,-0.33,207.53
18575.0,58.0,25.05,49.95,74.93,100.22,105.63,125.43,151.75,179.08,206.32,0,1,12.05,0.3,218.18
25292.0,23.0,27.87,53.7,79.3,104.97,110.55,131.22,158.45,186.02,212.92,0,1,11.61,3.8,223.97
22366.0,63.0,27.78,55.65,83.43,111.4,117.45,139.22,167.82,195.9,222.8,0,1,10.76,-0.16,235.15
29215.0,27.0,31.33,59.38,86.7,113.98,119.78,140.8,167.85,0.0,0.0,0,1,10.7,5.52,236.65
14892.0,58.0,25.18,50.07,75.42,103.02,108.95,130.78,0.0,0.0,0.0,0,1,12.05,0.58,236.83
18583.0,56.0,26.25,52.32,79.1,108.87,115.23,138.9,170.58,206.0,0.0,0,1,11.51,0.34,254.0
27352.0,44.0,32.88,65.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.29,0.91,272.87
7509.0,25.0,25.35,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.72,-4.93,273.63
31378.0,48.0,30.9,60.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,10.21,2.52,275.93
32090.0,45.0,33.57,69.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,8.31,-3.6,285.17
30261.0,72.0,31.12,64.28,97.97,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.05,-3.17,288.55
30025.0,25.0,31.08,62.63,94.92,0.0,0.0,0.0,0.0,0.0,0.0,0,1,9.51,-0.75,298.73
30026.0,54.0,31.08,62.63,94.93,127.08,133.98,161.18,200.97,239.53,279.62,0,1,9.51,-0.75,298.73
485,24.0,16.45,32.87,49.6,66.8,70.42,83.62,101.08,0.0,0.0,0,1,18.27,0.09,145.18
391,25.0,17.0,34.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,17.17,-1.36,145.78
316,24.0,16.25,32.38,49.6,66.5,70.17,83.72,101.43,120.05,138.78,0,1,18.6,0.37,146.75
65,37.0,15.98,32.48,49.5,67.22,71.1,85.27,104.1,123.3,141.9,0,1,18.18,-1.6,150.12
370,31.0,18.13,36.08,54.2,72.25,76.08,0.0,0.0,0.0,0.0,0,1,16.71,0.5,151.08
626,23.0,17.95,35.48,53.15,71.07,74.95,88.92,0.0,0.0,0.0,0,1,17.11,1.18,151.68
383,34.0,18.05,35.28,52.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,17.41,2.32,152.05
666,31.0,17.95,35.77,53.7,71.73,75.68,89.87,108.23,126.8,145.07,0,1,16.84,0.36,153.02
600,29.0,17.72,35.58,53.55,71.57,75.48,89.72,0.0,0.0,0.0,0,1,16.8,-0.39,153.3
528,29.0,18.05,36.1,54.27,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16.62,0.0,154.17
777,25.0,18.43,36.28,54.3,72.12,76.03,89.9,107.77,126.27,0.0,0,1,16.81,1.6,154.2
4242,35.0,17.9,35.5,53.32,71.4,75.35,89.47,107.85,127.05,146.3,0,1,17.05,0.85,154.38
412,26.0,16.88,33.83,51.27,68.75,72.55,86.48,104.92,124.33,0.0,0,1,17.7,-0.21,155.03
669,23.0,18.52,36.95,55.5,74.07,78.1,92.5,110.92,129.23,147.33,0,1,16.28,0.24,155.05
340,27.0,18.28,36.2,54.22,72.42,76.35,0.0,0.0,0.0,0.0,0,1,16.74,0.99,155.42
879,40.0,18.23,36.3,54.65,73.1,0.0,0.0,0.0,0.0,0.0,0,1,16.6,0.44,156.0
908,31.0,18.55,37.02,55.52,74.13,78.22,92.83,111.78,0.0,0.0,0,1,16.24,0.22,156.82
2374,26.0,18.92,37.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16.48,1.94,157.02
2802,33.0,18.85,37.17,55.53,74.22,78.23,92.6,111.55,130.6,149.53,0,1,16.38,1.43,157.83
937,43.0,18.28,36.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16.4,-0.03,158.12
320,40.0,17.78,35.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,16.91,0.11,158.13
397,29.0,19.17,38.03,56.93,75.75,79.87,94.55,113.52,132.45,150.53,0,1,15.91,0.82,158.25
1960,26.0,18.78,37.15,55.62,74.97,78.87,93.35,112.48,131.58,150.53,0,1,16.33,1.1,158.75
