bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,finish_minutes
1318,24.0,19.77,39.58,59.35,79.13,83.28,98.18,117.62,136.95,155.98,0,1,164.07
1037,38.0,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1582,34.0,20.07,39.32,58.17,77.12,81.25,96.22,115.95,135.97,155.77,0,1,164.3
4958,35.0,19.77,39.48,59.07,78.43,82.65,97.78,117.38,137.07,155.97,0,1,164.6
1808,36.0,19.22,38.3,57.48,76.92,81.2,96.32,116.17,136.07,156.0,0,1,164.6
2163,25.0,19.43,38.5,57.13,76.12,80.2,94.93,114.62,0.0,0.0,0,0,0.0
1088,39.0,19.25,38.43,57.68,77.18,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5867,29.0,20.38,39.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1489,38.0,19.08,38.15,57.18,76.53,80.75,95.93,115.75,136.23,156.23,0,1,165.08
575,34.0,19.03,37.95,56.9,76.87,81.02,0.0,0.0,0.0,0.0,0,0,0.0
1622,26.0,19.18,38.1,57.1,76.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1405,31.0,18.9,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1449,37.0,19.78,39.1,58.53,78.18,82.45,97.4,117.1,137.03,156.77,0,1,165.62
3138,31.0,19.38,39.27,58.57,77.92,82.12,0.0,0.0,0.0,0.0,0,0,0.0
1653,38.0,19.22,38.52,57.88,77.4,81.63,96.8,116.73,137.13,0.0,0,0,0.0
1192,37.0,19.7,38.92,58.45,78.03,82.27,97.53,0.0,0.0,0.0,0,0,0.0
1448,31.0,19.88,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
639,33.0,18.83,37.28,55.9,74.62,78.7,93.43,113.13,0.0,0.0,0,0,0.0
3349,33.0,19.57,37.62,56.43,76.08,80.28,95.5,0.0,0.0,0.0,0,0,0.0
1438,29.0,19.63,39.07,58.58,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2851,35.0,19.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1870,30.0,19.47,38.75,58.05,77.27,81.42,96.55,116.37,137.07,0.0,0,0,0.0
426,33.0,19.72,39.17,57.93,77.12,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3526,25.0,19.57,38.62,57.77,77.12,81.33,96.48,0.0,0.0,0.0,0,0,0.0
3123,24.0,19.87,39.33,58.92,78.52,82.75,98.13,118.08,137.82,157.8,0,1,166.63
2165,22.0,19.92,39.57,59.22,78.63,82.85,97.92,117.38,137.27,157.53,0,1,166.72
1387,32.0,19.28,38.45,57.67,77.78,81.85,0.0,0.0,0.0,0.0,0,0,0.0
1747,25.0,19.6,39.57,59.68,80.32,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1605,38.0,19.98,39.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2569,36.0,19.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4543,24.0,20.15,40.07,59.85,79.55,83.8,99.2,119.17,139.42,158.72,0,1,167.05
2784,38.0,19.82,39.28,58.73,78.45,82.92,98.22,118.38,138.43,158.38,0,1,167.08
3398,26.0,20.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1474,23.0,19.53,38.83,58.23,77.68,0.0,0.0,0.0,0.0,0.0,0,0,0.0
491,32.0,18.38,36.75,55.15,73.98,78.05,93.08,113.62,135.12,157.25,0,1,167.17
1856,25.0,20.37,40.38,60.28,80.23,84.55,100.23,0.0,0.0,0.0,0,0,0.0
3418,27.0,20.38,40.45,60.55,80.58,84.93,100.28,120.27,0.0,0.0,0,0,0.0
4035,35.0,19.6,38.98,58.85,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4744,29.0,20.0,39.65,59.35,79.02,83.22,98.6,118.77,138.95,158.97,0,1,167.5
1296,38.0,18.22,36.98,56.28,75.87,80.1,96.32,117.15,137.85,158.32,0,1,167.58
2047,31.0,20.07,39.97,59.95,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
845,31.0,19.6,39.38,59.22,79.42,83.78,99.5,0.0,0.0,0.0,0,0,0.0
1000,38.0,19.92,39.43,58.75,78.38,82.67,98.12,118.4,138.95,158.95,0,1,167.83
837,39.0,19.8,39.98,59.83,79.83,84.15,99.67,119.88,0.0,0.0,0,0,0.0
2648,25.0,19.18,37.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
821,35.0,19.58,39.37,59.18,79.23,83.63,99.28,0.0,0.0,0.0,0,0,0.0
1666,29.0,19.35,38.55,57.87,77.57,81.85,97.23,117.6,0.0,0.0,0,0,0.0
3927,25.0,19.62,39.38,59.27,79.38,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1869,36.0,18.35,36.77,55.85,75.58,79.8,95.15,115.62,137.28,158.62,0,1,168.53
5812,28.0,20.1,39.87,59.72,79.95,84.3,99.77,119.75,139.9,159.85,0,1,168.72
538,36.0,17.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3940,23.0,20.32,40.47,60.58,80.72,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3560,28.0,20.35,40.45,60.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6119,24.0,20.63,40.72,60.57,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2528,31.0,20.02,40.08,60.23,80.25,84.58,0.0,0.0,0.0,0.0,0,0,0.0
5992,19.0,20.15,40.23,59.92,79.72,84.05,99.55,119.88,140.42,160.52,0,1,169.33
3886,36.0,20.35,40.18,59.92,79.62,83.95,99.47,119.72,140.35,160.55,0,1,169.42
1286,39.0,19.67,39.27,59.08,79.12,83.45,99.12,119.7,0.0,0.0,0,0,0.0
594,35.0,18.97,37.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6654,28.0,20.45,40.48,60.57,80.6,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2658,23.0,18.83,37.53,56.48,76.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3367,26.0,19.92,38.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3213,32.0,20.12,39.93,59.97,79.97,84.27,99.88,120.4,140.87,161.07,0,1,170.08
1236,21.0,20.37,40.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2131,38.0,18.92,38.08,57.58,77.23,81.43,0.0,0.0,0.0,0.0,0,0,0.0
4234,35.0,20.4,40.57,60.73,81.33,85.68,101.32,121.9,142.45,162.08,0,1,170.58
5257,36.0,20.82,41.0,60.98,81.08,85.47,101.12,121.93,142.68,162.22,0,1,170.78
6241,39.0,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1787,36.0,18.98,38.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1887,37.0,19.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
891,29.0,19.7,39.53,59.42,79.63,83.98,99.83,120.37,0.0,0.0,0,0,0.0
5712,26.0,20.63,40.8,60.9,81.15,85.53,101.33,122.03,142.83,162.7,0,1,171.07
3364,31.0,20.33,39.9,59.82,79.92,84.27,99.9,0.0,0.0,0.0,0,0,0.0
3271,35.0,20.37,40.6,61.12,81.47,85.95,101.77,122.52,143.28,162.72,0,1,171.17
1401,39.0,19.15,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5017,28.0,20.25,40.15,59.98,79.97,84.33,100.05,120.67,141.42,162.08,0,1,171.28
5954,38.0,20.13,40.13,60.08,80.05,84.28,0.0,0.0,0.0,0.0,0,0,0.0
6635,20.0,20.43,40.82,60.83,80.92,85.28,100.93,121.33,142.12,162.45,0,1,171.3
4591,30.0,20.3,40.07,59.93,79.6,83.88,99.35,0.0,0.0,0.0,0,0,0.0
4100,34.0,20.33,40.55,60.72,81.3,85.82,101.72,122.63,142.93,162.95,0,1,171.53
3462,38.0,20.47,40.4,60.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
260,30.0,16.83,33.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1638,28.0,19.0,38.22,57.73,77.43,81.68,97.3,118.12,140.23,162.78,0,1,172.25
4133,32.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1724,35.0,20.62,40.82,60.97,81.17,85.55,101.33,121.8,142.23,162.95,0,1,172.62
2724,23.0,19.92,38.88,57.98,77.42,81.67,0.0,0.0,0.0,0.0,0,0,0.0
4929,34.0,19.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5611,25.0,20.97,41.38,61.72,82.02,86.45,0.0,0.0,0.0,0.0,0,0,0.0
4699,23.0,21.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8686,36.0,20.05,40.28,59.92,79.97,84.32,100.05,120.47,141.45,0.0,0,0,0.0
3852,27.0,20.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5500,37.0,20.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4926,34.0,20.25,40.15,60.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2522,39.0,20.57,40.53,60.65,80.93,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3198,33.0,22.23,42.68,63.28,84.63,88.98,104.85,125.32,145.7,165.43,0,1,173.43
6985,36.0,20.75,41.12,61.48,82.02,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2335,29.0,20.93,41.37,61.78,82.12,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1552,29.0,20.03,40.07,60.05,80.3,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4716,25.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1613,31.0,18.17,36.4,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4351,29.0,21.23,41.85,62.37,82.82,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5781,29.0,21.02,41.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1840,24.0,19.63,39.28,58.85,80.08,84.35,100.02,0.0,0.0,0.0,0,0,0.0
6500,30.0,20.63,41.08,61.53,82.18,86.68,102.7,123.55,144.68,165.65,0,1,174.75
6082,34.0,20.62,40.67,61.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1697,26.0,18.57,37.23,56.63,76.9,81.38,97.97,0.0,0.0,0.0,0,0,0.0
1024,31.0,19.53,39.42,60.08,79.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2215,29.0,20.7,41.57,62.38,83.17,87.62,103.8,124.57,145.07,165.93,0,1,175.17
6253,23.0,21.12,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3950,38.0,21.2,42.13,62.9,83.73,88.15,104.48,125.53,146.37,166.72,0,1,175.28
6755,38.0,20.8,41.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5504,30.0,21.2,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5131,29.0,21.15,42.08,62.95,83.83,88.37,104.73,0.0,0.0,0.0,0,0,0.0
2610,35.0,21.18,41.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5843,29.0,20.67,41.22,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2909,23.0,20.18,40.27,60.18,80.37,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1941,29.0,20.47,40.7,60.93,81.42,85.87,101.97,123.3,144.8,0.0,0,0,0.0
1523,34.0,20.28,40.5,60.65,81.03,85.45,101.33,122.55,144.38,165.9,0,1,176.02
3599,39.0,20.72,41.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3343,25.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6802,35.0,21.48,42.73,63.82,84.95,89.57,106.05,127.22,147.85,0.0,0,0,0.0
4677,35.0,20.68,41.32,62.43,83.18,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3732,32.0,21.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5039,37.0,20.68,40.92,61.07,81.35,85.78,101.85,122.9,145.07,166.5,0,1,176.37
29266,26.0,20.17,41.13,61.97,82.42,86.83,102.98,124.32,0.0,0.0,0,0,0.0
5536,34.0,20.25,40.45,61.03,81.85,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4585,30.0,20.4,40.28,60.2,80.7,85.13,101.42,122.9,145.2,167.17,0,1,176.67
2037,27.0,20.4,40.63,60.95,81.53,85.95,102.12,123.52,145.2,167.07,0,1,176.75
3673,39.0,20.97,41.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3605,22.0,20.2,41.73,61.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4618,29.0,21.18,41.83,62.23,82.73,87.1,102.87,123.7,144.98,167.03,0,1,177.12
1553,29.0,19.63,39.32,59.23,79.63,84.07,100.23,121.7,143.97,0.0,0,0,0.0
5281,29.0,20.23,40.45,61.02,81.45,85.87,101.67,0.0,0.0,0.0,0,0,0.0
2609,35.0,19.97,39.68,59.38,79.95,84.33,100.1,121.52,144.17,167.03,0,1,177.4
2580,28.0,22.07,43.25,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3693,34.0,20.77,41.23,61.8,82.57,87.07,103.45,124.98,146.67,168.22,0,1,177.53
3394,38.0,20.83,41.18,61.93,82.97,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5932,25.0,20.75,41.22,61.88,82.4,86.88,103.03,124.47,146.17,167.93,0,1,177.55
2352,38.0,20.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4022,29.0,20.97,41.93,62.8,83.6,88.13,104.37,125.6,147.2,168.65,0,1,178.05
4629,34.0,20.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5773,32.0,20.48,41.3,62.23,83.2,87.72,0.0,0.0,0.0,0.0,0,0,0.0
2046,31.0,20.92,41.55,62.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5578,38.0,21.65,42.7,63.47,84.45,88.97,105.15,126.37,147.88,168.75,0,1,178.43
2385,30.0,21.37,42.22,63.13,84.37,88.92,105.42,127.0,148.8,169.73,0,1,178.6
4808,26.0,21.47,42.42,63.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3099,26.0,20.87,41.68,62.62,83.78,88.37,104.8,126.27,0.0,0.0,0,0,0.0
4285,28.0,21.05,41.82,62.82,83.95,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7316,37.0,21.13,42.02,63.02,84.02,88.57,105.03,126.42,148.02,0.0,0,0,0.0
4426,26.0,20.47,40.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6041,37.0,21.45,42.65,64.0,85.47,90.12,106.77,128.47,0.0,0.0,0,0,0.0
3076,34.0,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6753,38.0,21.82,42.9,63.85,84.97,89.6,106.05,127.68,0.0,0.0,0,0,0.0
4239,37.0,20.73,41.37,62.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1783,33.0,21.98,42.82,63.82,85.1,89.78,106.28,127.9,149.62,170.32,0,1,179.25
5990,19.0,20.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7373,37.0,21.07,42.12,63.25,84.27,88.83,105.3,126.88,148.68,169.88,0,1,179.4
4797,36.0,21.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5914,37.0,20.8,41.82,63.22,84.63,89.27,106.12,127.93,149.2,170.3,0,1,179.43
3686,31.0,19.5,38.6,57.62,76.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3988,26.0,20.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6071,25.0,22.02,43.73,65.43,86.77,91.45,107.82,128.97,150.12,170.58,0,1,179.58
1932,26.0,21.57,42.98,64.35,85.58,90.25,0.0,0.0,0.0,0.0,0,0,0.0
5590,37.0,21.45,42.13,62.88,83.82,88.37,104.93,126.58,148.57,170.57,0,1,179.97
5514,34.0,20.15,40.25,60.25,80.42,84.73,0.0,0.0,0.0,0.0,0,0,0.0
30428,26.0,20.97,41.12,62.62,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6555,38.0,21.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3449,37.0,21.58,42.57,63.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1398,27.0,19.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5944,30.0,20.8,41.75,62.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3190,29.0,20.5,41.13,61.83,82.82,87.3,0.0,0.0,0.0,0.0,0,0,0.0
4700,31.0,21.45,42.82,64.07,85.43,90.05,106.7,128.47,0.0,0.0,0,0,0.0
5310,29.0,21.5,42.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4866,31.0,20.97,41.87,62.85,83.83,88.4,104.85,126.45,148.5,0.0,0,0,0.0
8501,38.0,21.57,42.8,64.12,85.27,89.9,106.45,128.05,149.67,171.15,0,1,181.3
5429,35.0,21.35,42.35,63.33,84.77,89.43,106.17,127.95,150.02,171.9,0,1,181.3
6215,31.0,20.65,41.23,62.02,82.65,87.18,103.45,125.57,149.08,172.1,0,1,181.42
3188,39.0,20.78,41.28,61.7,82.25,86.7,102.95,124.42,148.75,171.85,0,1,181.52
4064,27.0,20.85,41.7,62.52,83.2,87.77,104.13,125.88,148.43,171.83,0,1,181.77
7480,37.0,20.83,41.3,61.72,82.88,87.55,104.25,126.6,149.4,171.67,0,1,181.82
3687,29.0,21.52,43.05,64.5,86.15,90.82,107.82,129.67,151.6,173.03,0,1,181.9
576,37.0,20.07,42.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
988,22.0,18.25,38.1,57.0,82.48,86.57,107.92,128.68,150.92,0.0,0,0,0.0
4730,20.0,20.5,40.93,61.47,82.07,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5694,39.0,20.78,41.55,62.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5213,30.0,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6697,20.0,20.53,40.83,61.28,81.67,86.03,101.95,0.0,0.0,0.0,0,0,0.0
6030,35.0,20.88,41.6,62.48,83.77,88.42,105.1,127.17,149.83,172.42,0,1,182.85
29144,29.0,22.02,43.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4610,36.0,21.68,43.35,64.82,86.37,91.0,107.9,129.77,151.65,173.45,0,1,183.35
5569,38.0,21.53,43.33,64.72,85.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1606,29.0,19.67,39.28,59.13,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6191,36.0,20.73,41.72,62.77,84.05,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4559,37.0,21.08,42.38,63.75,85.27,89.98,106.98,129.62,152.52,174.83,0,1,183.7
5814,34.0,20.72,41.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2055,35.0,21.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8060,39.0,19.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7321,35.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4763,38.0,21.37,42.9,64.2,85.78,90.4,107.27,0.0,0.0,0.0,0,0,0.0
1591,35.0,20.55,41.27,62.43,83.95,88.63,105.82,128.63,151.33,174.45,0,1,184.55
5964,38.0,21.47,43.13,64.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6649,36.0,21.07,41.83,62.77,83.7,88.22,104.47,0.0,0.0,0.0,0,0,0.0
6285,35.0,21.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1609,36.0,21.65,43.12,64.37,85.72,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6975,36.0,21.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6439,36.0,22.0,43.02,64.25,85.6,90.17,106.82,128.53,150.68,174.32,0,1,185.35
1291,33.0,20.27,40.47,60.72,81.43,85.97,102.85,125.67,149.38,174.43,0,1,185.48
7034,38.0,22.13,43.6,65.37,87.42,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5909,34.0,21.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6431,39.0,21.77,43.13,64.57,86.28,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6180,26.0,20.73,41.13,61.55,82.22,86.7,102.93,0.0,0.0,0.0,0,0,0.0
3014,31.0,21.12,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5156,39.0,20.83,41.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
7138,38.0,21.47,42.72,64.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3078,33.0,20.28,39.82,59.65,79.95,84.5,101.43,124.72,149.13,175.05,0,1,186.47
8300,36.0,20.9,42.25,62.87,83.78,88.15,104.67,0.0,0.0,0.0,0,0,0.0
29808,27.0,23.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5706,36.0,21.62,42.97,64.33,86.05,90.73,107.77,130.47,153.72,176.72,0,1,186.9
5933,18.0,21.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4123,38.0,21.0,41.92,62.68,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5541,32.0,21.5,42.85,64.38,86.1,90.65,0.0,0.0,0.0,0.0,0,0,0.0
4592,26.0,21.88,44.05,66.07,88.82,93.65,111.25,134.15,157.1,178.73,0,1,187.38
8488,35.0,22.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
6056,38.0,21.75,43.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5991,19.0,20.5,40.95,61.52,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8361,37.0,20.87,41.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3609,34.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5461,39.0,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
25746,25.0,21.78,43.33,65.32,87.1,91.75,0.0,0.0,0.0,0.0,0,0,0.0
5557,28.0,21.77,43.75,65.78,87.78,92.52,109.78,132.63,155.83,0.0,0,0,0.0
26476,19.0,22.35,44.03,66.42,88.65,93.45,110.63,133.43,0.0,0.0,0,0,0.0
3450,34.0,22.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5758,37.0,21.92,44.5,66.82,89.58,94.43,112.32,135.4,158.5,181.1,0,1,191.32
4148,25.0,21.62,43.9,66.97,89.78,94.72,112.68,135.7,158.65,181.5,0,1,191.32
6743,35.0,21.28,42.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
31494,36.0,22.62,44.12,65.85,87.98,92.83,110.12,132.98,156.75,0.0,0,0,0.0
8404,36.0,21.97,43.68,65.32,87.35,92.13,109.47,132.68,156.38,180.42,0,1,191.58
3614,21.0,19.92,39.8,60.08,80.82,85.27,101.77,124.33,149.42,178.1,0,1,191.77
4143,31.0,21.1,42.25,63.27,84.47,89.1,105.97,129.52,153.48,179.83,0,1,192.0
7434,38.0,22.95,45.58,68.13,91.07,95.88,113.8,137.05,0.0,0.0,0,0,0.0
7290,37.0,20.87,41.93,62.95,84.02,88.62,105.13,126.87,151.17,0.0,0,0,0.0
3497,25.0,23.13,46.2,69.45,92.87,97.87,115.7,137.77,160.07,182.82,0,1,193.0
4010,33.0,22.23,44.3,67.17,89.78,94.65,113.4,137.4,160.67,183.22,0,1,193.0
5464,34.0,22.27,44.77,67.53,90.23,95.23,113.32,137.0,0.0,0.0,0,0,0.0
26848,33.0,21.15,42.3,63.55,84.93,89.58,106.63,129.9,155.17,182.27,0,1,194.0
5784,29.0,21.5,42.95,64.63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2908,28.0,20.62,40.58,60.57,81.18,85.73,102.45,0.0,0.0,0.0,0,0,0.0
4532,37.0,21.23,42.32,63.45,85.2,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8487,36.0,23.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
3290,30.0,20.48,40.48,60.78,81.47,86.03,0.0,0.0,0.0,0.0,0,0,0.0
2088,27.0,20.97,41.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
26029,31.0,24.72,46.82,68.45,90.73,95.58,113.22,136.58,160.6,184.6,0,1,195.23
5498,35.0,23.67,45.52,66.92,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1793,36.0,23.43,46.4,69.92,93.27,98.25,116.33,139.68,162.0,184.25,0,1,195.75
29045,30.0,22.12,43.37,65.42,87.73,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1535,29.0,21.42,42.78,64.72,89.72,94.57,112.8,136.78,162.27,187.28,0,1,197.6
7017,35.0,21.12,42.68,64.28,86.28,91.03,108.48,132.33,159.42,185.72,0,1,197.68
6303,38.0,23.38,46.4,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
4432,32.0,22.83,45.57,68.35,91.15,95.9,113.8,136.82,161.35,187.17,0,1,198.6
5993,19.0,21.88,43.77,65.55,87.63,92.52,110.25,134.05,159.55,187.78,0,1,198.75
5386,29.0,22.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
8378,35.0,22.7,45.63,68.55,91.55,96.58,114.88,138.82,163.3,188.07,0,1,199.53
4990,33.0,24.0,46.55,69.35,92.3,97.17,114.73,138.02,162.0,187.93,0,1,200.8
19994,37.0,23.67,46.92,70.07,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27176,34.0,26.63,50.48,74.5,97.77,102.8,121.12,0.0,0.0,0.0,0,0,0.0
8328,38.0,22.48,44.93,67.42,90.02,94.93,112.85,136.97,162.53,189.7,0,1,203.37
25344,30.0,25.6,48.12,71.02,94.07,99.22,117.8,142.35,167.35,192.85,0,1,203.63
26474,24.0,25.6,48.13,71.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
27243,28.0,23.17,46.13,69.82,93.6,98.82,117.78,142.87,0.0,0.0,0,0,0.0
2468,26.0,24.85,49.72,75.43,100.43,105.97,125.53,0.0,0.0,0.0,0,0,0.0
4627,38.0,22.57,45.52,69.25,93.35,98.55,119.25,0.0,0.0,0.0,0,0,0.0
3911,20.0,20.57,40.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
2056,25.0,25.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
